Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,species,Confidence
6042bd4a1788658c3c547a07aa13dcf8,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.762725452
c1230b1bca6152d49d1045b669842e33,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999884206
b0c0c97d40e6bc31d4c6a0afdebe50b8,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.842356596
54f7cab52b0b2fdf6db6723c9eadf78c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.99613074
8757e12572be50b2185d6d5d7989eb28,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.994355849
d93aae68f49c5bf156fcb09a0b12a49c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.949457924
e1781c69436247f0fa24096604157ea5,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.935875286
29a5cf2afac6ce9c53c632cbc91da0f9,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.878847921
7366bceb58fdcecf50acc9fbf62934f6,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.891746044
62252bdc3f1b17751919678035f6327a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999717726
7d5f07410c944a886177c600648aef9f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.979271551
8eda685db0b35da6a8d9dde856d15417,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999296532
134c58d2377754b3eeee3da38e56e634,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.943050292
91a2ee99682baad4c6dd476e8e18298a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.948138729
2750cd57d97ddf292e71b66fbebc8c49,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.991007499
cdb96cbe6159d7fa2346100e7a915b26,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.997874116
4f226ff9ea556c9a4ecf3b295fb05b44,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999997496
840a15adc62d3d99abaf27afbac89501,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999356624
496cc915a2c7548e67feb0c1e600409a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.805811289
9176099b1e7ff89dc77ca1cda23e40c1,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.952518325
d454a975ea965fcaf2261d16fb12e36d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.970571162
dd9d959a86d50380caec5a4188e452b3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.997410961
4464a840be84cee7f8e7ea5d2e23fb49,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.996690722
812cf894096b4d51103bb2960ceaab5e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.983299993
d37909eb05d3d7a373d7743c7e283973,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.988112109
747ef3001948e51bb6b7111e0152964c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.996774459
5e4ceaf7279c7d4522ca4a5712c0ba4a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.996754901
173ed17a35cd214314922533abae59d8,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999620233
fb77c7c211726b7d0b0aa67047631996,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.861496409
4cfeaac514912915118c61b101367363,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.719366191
65bc3dc1dd66fe1a843814c73dad70fe,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.934059963
ce1f93726c86f6e923a4bbe9ad3f0a5b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.998915116
32552c543d85360dd7e70b77fd734764,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.996774552
ae7cef982556d08b115bb7e8be9ad402,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.994660872
d9396380c376753659ca96f6a1f75bc9,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999588535
e3b03e4a5282a27629f7d55fb65385cc,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.8498125
fc2974c84bf9d886ce7f2e4c3a0d7d40,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999281583
84932935e658a2a43a05ebdfe451094c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.973065501
3a6290db43e0a658e1f5691a82ef3a24,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.878420109
5b7c963953973deb4ba1f5312782fd88,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.99450622
65d801d14c8782e4dc1fade303c66c7a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.987163648
7f155149092a46d6d3a579d00db97b26,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.996479539
3903c6c91d4d7f77261fdb071b33e91a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.988265107
e6090bb4bf4e53cf1460c054a1bbbb01,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.992199609
6d9c94ba78b32e7694ac2116f890632e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.852546634
a0b2e7880fa67a3d788572fefd146bcc,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.979346371
80c4ae629e49ac0b0bf075d84be11ca4,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.996822102
eb64edfac2200ece43d9eb3c1de48c4b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.998633776
72bdb287feba9848cb565851079b6bf2,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.987211207
61c7606d6439a1ed2609b0bf94e1f811,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999891815
3bf0a486aac4cb776cd59fb57ff62988,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.950195026
f9cd18414fa6cc99958bcc76e0672607,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.991235133
58ee64918e80018cff2f02e4ba31871d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999999338
8f974979a6da86ef78a692fde8d2d15a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.964930134
e3ea0ca7cc49bc13a1683f4349b3ccf6,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.996054149
682567c41f9359662813b0ec24af899a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.99518244
1e7b25b672c46684c015013b4951495e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.934155391
551fad26183afb1d71dd9a400bb04a64,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.940619172
0f06d0465d03dff5b936dcae3182d8b4,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.924957655
cb2b22ffac89a01b231bd3d644ed11f6,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.901835371
a7ad624e6f5d4931a79fbe7b072b5e8b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.99453558
c988d3291ff2a5e8a7e2834752a0611b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.912200595
4e729271757321207b3063f681153c5a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.945115681
95b41aeca6c5cf2b2ddc453dd28d70c2,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.996751033
b6506c90b5a09baa4af0813efb8bddbb,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.909536042
dee82781977d262cd76950b2dc02cb84,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.991778785
57b1d58d4fe0daba0abbc4b08799809b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.995675306
678e5a245ce09217b99396bc59dafb14,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.945517919
f2b935e3ad7c1ccda0435c5ec5bbd7f7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.967209584
cb521dd6a07c7290af05bc4f72990cd0,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.983981222
9a4d13bcae91e1a1af21099fe7e0700d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.997270359
9a86c2952ad4eaef6181fc63d7ea0113,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999999924
c44cb5e74d91eda4ba6d94feeebc6935,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.979370018
43e758f5cb03c1d324b934451815d7c1,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.970388762
3cd4bdd0be0e799efca5349757c2c981,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.972869142
7d9e48f73595d406ac5db00d37d45809,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999999967
fc04656dc0a85348ce0e265505e8abcd,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999984856
cd7cc21cb474ff54c4d1eeb93091b6d9,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.987832055
c55964560737f157bfa4df0273862487,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.993560904
471c7914b60547559475f0db4a2881ab,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.995698472
50803aa0565828885f31d7c0feb3fa09,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.989127471
eda01bf76d449683311f64cee076df72,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.984760678
190c24b651782943f8a58686dd7303f7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.940654629
2bb53813d715cb7691351c7bf282d03a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999662246
51aaea41d1c3ad8ac046230c2325ff18,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.929697165
82794ebed16e06e258a2823767d6e2d3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.951220355
1d952cacf814dc247f98e027607ca035,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999377603
bf6b789f6e3374d0a2ad40c4bcfbd046,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.874392954
7d9efe7cd8f0dab9ddbdaa70289edb35,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.965029211
4c7d092d3281597f0424f999c05f764f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.958509833
08a76705f6561b9f84a9359d5ca9f3dd,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.995619914
44fa109608ba7118dcd677848c7363fd,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.882254388
4d2438dbe73110e6e94f908f33cae7a8,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.88298132
d7cc7c9732bb721968e0e3b5a6283a59,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999999958
84a4203e91a8cb9a13100bfb4b43efdb,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.96303172
54c47d19d2b2544252d2578a68d3ca7f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.990394953
a39c966441b7e5f3c23167beb15cc9c1,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999877259
b6cbaf2fc938425fe0ae445e8fcee8a5,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.994844193
4894ac13c4a7568e1da664562f9bf7d8,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.985067375
8913e14dbc9d16c7d5211746c43e4df6,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.976408107
b38e00d5655adcbb2191f5c992245853,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.996148224
b190d860cebfb603a0bf35c60350a9ee,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.887188728
54e8bc16c691cc19dbc69228e27213b6,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.850984997
2700e5566d3ca4c199d1933ca57168ed,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.99993175
1f1565aa119738fb5aa70ae872d9200f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.998499862
784ed14ede41f7a4fffbae1b3ba5a1d8,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.992971039
d4315e38333700a290080ec1f1fe59b2,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.995582609
5382604b9cea715d412f5f40a350cef6,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.778322612
b322bd589d91126633f72e57ff9b78ac,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.921029422
0786edc3f897de0475cde7051fc84ca1,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.991787468
51daf0a69234d086c5bf185da2b65afe,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.990163257
22446324d7a61d6621558e0bd0a05c6a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.998424926
0cbd329d0b637b60ae5ba429498e4fae,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.990321197
5ba108c7068ece3f8b05ef85706a9d1a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999644721
d55420b09aa2a12b95d444261fb97a1d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.961088828
f529bbe3e2bb468ca9fd1147c6a25cff,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.838174889
f37e6b92f20f0d699c396ff13a5141f4,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.907356345
f91769f83dc322059438fdfa8032498d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.993050127
7b26ff541b49cecf7227ae0dff3bc64e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.965695855
0fb23944cc6e8a52a44959697ff0bb15,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.973267952
bde237a7f98b3370c232a1e2ac6ed9d8,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.844709112
a87d74de7c632cd639a9201da83c4bfd,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.995315271
a5b130f98fa7e2b75fe665e79c6c0974,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999968023
6e18b06f3ae563baa53773b457ca5298,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.933748652
510db5e3e2ebe721daf7d5f2231b3d19,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.991639218
c688d20fe60ad664137be8d0072e1581,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999871955
50c23b7490b8b0c232e6745e910e4e2e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.9964516
32d7f03a74a9d9863b1cf308e8d77937,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999999885
67f409a16fc688762b0e003ee2ce1767,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.959266744
f384b9718353fa0a6babc3f1900680c7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.991649551
8c5f7e3e24ab5115dcf5101b4dfd05de,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.978867626
d7e9f9f64f78fdc4d7a67f27736e14f9,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.972366095
cfcec62f87f89e962b06a9b81defb2dc,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.961976601
c91a8c773e386db3831728591947aa8d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.971198296
1135ef212841f1784582cc19991ff47f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.9848528
ccf8804f406c40638f0fad7502c37be7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999999884
a252ef9be7509886a228bcffeecb6599,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.973272381
9601edcff97ec63419cb086bf8fc6deb,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.939132498
dcd28b393475b8afc02e6758e1c4f3d7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.934831954
4e1a78c71c83bfbd452a1398ece53cde,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.922124602
bc877cc2291954c5c6b59ef111dd26a3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.98544821
a8390cba8a43cf9e24d2406dc39073b7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.961297673
2b074f6336b3685505cd749d9a6892ce,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999983787
76ce345857af994f2d1ae9135983221e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.941660821
24d36cfbf3b58b38341ef5b6d21fb375,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.973915698
2c0bf462dbee307375c16e3a0c0298a9,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.964989505
ff858dd4a0463e9be641bcf895e18171,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999999646
b7bedd113fc86d62507231e0f41c09ed,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.966219896
a17238405ab7d0b76b83b8e55d23f954,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999920842
1e2ee467bda91ab39837c1b04211789f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.965387131
4e08c6f6b30731c72bf6fea7680cfda5,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999999464
1da5f44c866535a5d5082029d5ee5e47,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.970925273
6312e8071d80fb54704dbcca7ae32c0d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.812257435
fb7817ca03fbe87786cea315c3b9b4d1,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.965776231
b2e92fb9e1d2eb993a89eff25094f42b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.919433203
7e42301d0e6852ec7b484977d5cdb868,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.992312454
880dc37bfc82a2d8ace42efc236da10b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.966372875
44d640cede7a0a59175ff762e07d6788,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.995466403
6278ddb2e85aa6da47058a569caf4e82,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.880398326
c681bbe0f8631e769b1980e95b95d067,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.979200652
36ab4588e6ba3bf679209327fde63fda,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.991673327
73176ee34093cf960635f3646ad2d71f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.976031586
3fee02da7c7dba72248b10d5ff56802e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.994892963
745f0e901cfe4a7af53eccdc9389f570,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.988586324
a8bcbc76a615375b37175409494762cb,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.972226303
45447ab9d5ba061943e9e96a98c8c984,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.941549437
e05b51681a2dabfb199f0d5be6346cc8,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999956016
01b50329c689e516dd09423227fe525f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.993500472
aa53a700cba0223d32789c47c5410510,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.941022661
23f07619d710e30f0d905c081e193d9c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.985080885
9e6211b3aab77042631f3ecace56ac73,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.983619422
f4ff6df154601b47331adc6fb311d077,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.971894117
cf3f5c10a522c14231cbf1f73c766bb8,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.958529389
d5ece242cfb70b44f0163e6f42216d78,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.84568257
ded4d603a31d5a9916313054012f0705,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.994122694
a570e9289a016e878f0558f1eb45d5bc,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.988271774
81a6878a0c2c5de58c2f8e4a948d92df,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.99935394
38821d32a87f7a03aaebdd35cb2166c3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.99971018
ca049fe5179e2ac6c3f2f19dc3a7ce6c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.991399308
c84f6d3bd980efe96bd7c3d0e35d1620,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.997188511
fca39021ca396d2c10adba80920cdc2c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.9979956
ec55f2d360a2933ccc58155cdb2ca8d5,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.970117892
9805301d35dd7ddfaf58bca062a89104,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.91956167
f98b26c172f8ba86f5c02c70861628ad,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.893075918
dae69ac718ef57cceb43ad1ccca762b1,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.794527288
039471113cee06e1f9f24d8eae0eb4df,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.995088137
62b367d259a28e0bfbee820a8aacd38b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.999611281
d8b23e323bbf0c26dbeba98810940e7b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.967182986
49c2a41ccf814b767b113761d9bcb456,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.952928568
b4e890499474774b0f08b2b74b54a982,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.964405034
e67525c49b3c44a89d27ce7df51a008b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.930490764
55e12db1b671b60085f181ebee32e98d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.997348175
2cee482ce26422f3b7b77113d63ac243,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.994357238
e779eff7cb235f5de34c52c64ff99aba,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.997614199
d1d92cf8033e84dc0b979f42371fe696,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.989760484
ba8a3a01d2675571844121bf31c0dd08,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.932035905
82b8cd7fd23fb0dbcaceabf28258eb3b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.853633482
9a7b013591937aad21cc6909b2229292,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.997623954
58ea8c5698472f4caae80fab58d7c6cf,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.993465752
